21	24	57	37	46
87	6	89	31	21
96	96	14	70	22
95	25	36	98	27
70	23	33	72	83
76	26	39	33	47
81	4	96	12	58
14	93	50	22	35
47	29	25	36	97
93	69	40	90	86
53	18	43	61	7
52	23	12	27	42
81	97	28	27	8
18	66	68	35	68
53	53	60	50	87
99	89	37	73	81
95	45	58	41	77
38	48	60	14	84
30	14	12	23	73
91	75	58	59	26
64	29	41	48	53
62	24	24	88	80
56	84	59	78	50
3	95	96	23	11
40	68	33	30	21
80	3	33	81	84
90	87	19	14	8
89	58	11	95	25
94	74	96	90	15
1	10	87	87	80
65	38	11	27	33
93	98	8	14	74
44	69	47	61	19
19	92	81	88	27
38	39	12	72	58
15	55	28	79	96
64	54	59	53	24
12	45	21	17	69
8	96	18	30	25
30	45	61	79	22
8	82	69	34	67
77	50	45	21	84
25	76	92	52	48
93	31	69	85	79
43	69	99	97	34
31	65	20	43	81
93	91	19	61	25
33	96	34	77	73
45	56	12	53	40
45	62	41	37	27
21	42	95	26	14
19	82	82	71	89
70	68	81	4	94
93	4	13	4	76
66	69	79	15	51
98	18	77	30	62
27	29	37	88	4
71	54	87	20	70
68	65	2	90	54
57	45	90	14	98
76	74	51	30	29
76	19	39	49	58
53	9	82	79	51
48	84	37	99	6
72	40	83	72	16
17	62	95	14	63
5	56	84	10	54
61	93	43	97	50
40	3	52	61	57
49	94	44	44	93
25	68	1	1	36
33	42	51	50	41
1	76	84	78	97
83	59	83	24	20
71	18	58	88	80
24	11	55	17	78
50	1	20	71	87
83	49	7	24	42
99	83	89	41	73
14	26	39	4	94
69	61	85	10	93
38	84	61	96	37
19	51	22	74	2
10	74	80	63	95
57	3	47	97	94
45	30	86	58	12
28	77	15	60	54
41	76	26	87	82
1	35	65	25	83
42	43	55	66	65
97	17	75	64	15
56	97	89	14	77
54	49	16	65	7
16	5	28	12	60
55	14	90	40	84
18	28	21	81	23
67	21	22	34	23
69	47	14	66	3
31	8	95	83	96
90	62	87	86	73
85	43	73	4	38
39	4	22	94	37
49	2	39	61	71
25	20	60	58	29
38	18	10	25	53
79	26	64	68	78
60	38	28	37	36
74	94	86	41	22
7	60	100	100	23
75	76	6	63	26
64	75	65	96	29
7	7	78	15	88
90	61	67	54	3
42	72	96	30	75
89	38	62	41	88
12	76	20	19	64
69	100	28	23	39
99	87	51	41	87
21	73	26	73	46
92	66	61	70	14
73	74	34	1	42
33	83	20	54	56
24	97	76	72	41
6	6	64	65	57
61	66	87	31	81
65	80	1	16	35
31	84	52	11	79
77	8	10	40	41
47	20	94	71	65
74	22	70	20	52
40	7	54	90	21
97	97	5	29	65
37	33	91	10	1
66	43	6	81	98
91	74	1	70	66
57	82	64	76	76
34	13	45	55	28
49	79	81	29	80
87	65	92	47	7
10	53	6	2	47
34	31	35	4	46
9	68	53	46	36
53	1	68	42	40
56	32	94	50	86
39	63	93	28	42
58	2	65	81	57
24	11	57	42	75
83	12	97	30	88
64	38	35	76	97
20	23	85	60	78
85	35	29	24	42
73	81	60	99	90
77	47	6	33	14
14	70	93	96	87
21	80	15	58	93
73	7	91	3	30
28	11	87	4	8
66	43	76	59	58
73	24	69	90	7
17	59	16	2	76
45	75	78	58	36
54	40	97	54	28
88	54	9	69	8
87	94	12	59	93
12	14	63	92	22
3	47	34	95	18
4	32	58	70	44
53	99	2	11	79
43	44	60	45	30
49	23	23	28	20
95	42	98	7	43
74	78	27	16	11
52	16	13	74	85
73	9	7	11	95
27	62	46	5	53
22	48	24	17	14
48	21	61	42	52
25	9	73	74	4
89	98	21	68	46
88	96	89	79	92
32	75	61	62	69
4	32	97	75	66
12	95	42	92	35
61	48	59	69	37
41	70	77	73	86
2	33	31	73	28
51	9	100	99	39
89	5	35	99	48
96	73	5	11	39
82	96	60	73	40
55	25	7	52	37
44	78	26	83	95
29	58	17	49	44
31	82	10	48	29
10	66	62	64	39
76	45	64	67	21
33	38	13	96	21
19	94	56	56	97
78	71	97	79	15
88	45	43	69	95
68	3	53	91	53
78	35	35	43	49
76	88	35	7	26
45	2	9	45	86
10	45	40	96	62
58	34	13	81	62
14	53	55	5	56
40	18	85	19	78
99	20	81	52	72
39	73	46	91	50
4	74	81	35	52
8	43	9	1	96
3	79	8	65	29
32	10	42	55	93
64	69	31	59	63
75	47	66	85	5
74	10	79	92	68
86	10	9	33	9
4	64	63	55	14
4	58	17	3	37
100	30	18	8	32
76	86	65	14	58
40	30	72	20	99
8	79	48	70	60
14	14	15	71	79
72	81	99	42	55
88	43	86	42	20
13	10	27	21	37
64	85	41	27	76
12	24	48	91	60
10	89	42	89	46
94	42	75	21	59
36	22	99	2	59
55	56	17	66	18
20	91	94	32	16
53	63	10	86	69
75	2	83	22	63
58	81	69	26	7
49	56	23	59	25
58	67	78	12	54
35	43	28	76	38
53	53	35	15	91
64	15	70	45	73
68	18	13	63	81
38	4	10	77	71
23	55	33	22	51
66	89	19	26	42
98	84	56	41	21
96	29	51	30	54
64	36	56	12	24
86	32	37	2	55
96	10	32	72	53
77	13	95	33	26
75	32	62	97	92
59	53	55	44	27
68	83	95	39	79
11	12	1	12	41
31	16	33	6	20
54	12	98	70	14
14	87	46	30	52
58	88	95	32	67
5	53	66	19	44
97	9	70	43	69
42	10	26	9	25
2	2	64	72	36
71	13	48	56	29
49	23	97	38	67
60	19	12	91	79
49	98	99	12	41
39	57	23	33	92
5	52	79	21	51
25	14	8	86	7
24	19	9	45	3
69	93	82	83	62
20	63	45	60	36
36	20	18	3	28
30	9	7	24	27
24	55	92	81	49
88	82	47	40	34
10	66	18	20	39
46	57	28	25	23
82	1	91	30	86
63	86	63	53	63
86	17	93	51	51
7	63	55	77	37
84	19	100	91	38
24	91	20	73	5
95	4	75	51	8
61	12	59	58	98
79	17	34	1	59
69	46	79	8	35
58	3	91	16	55
28	74	26	43	92
79	30	88	84	6
56	26	62	70	4
14	81	7	44	69
82	1	56	95	59
12	4	27	21	64
88	29	31	15	89
92	93	37	10	66
16	63	19	48	84
2	68	3	31	55
12	23	21	53	16
37	96	8	62	27
41	74	2	26	71
71	79	38	84	29
93	26	44	60	14
35	99	26	5	80
65	86	3	85	94
42	81	11	44	99
76	14	56	71	21
52	98	78	83	38
52	58	71	49	55
58	60	96	79	56
39	21	49	44	77
11	47	16	46	49
75	14	84	76	44
89	73	22	50	34
84	89	24	47	78
57	67	71	50	30
84	36	69	60	36
42	2	7	59	25
9	54	99	39	75
28	76	38	29	37
67	36	84	17	66
78	74	52	73	7
5	41	4	4	22
54	67	74	11	68
62	13	18	41	54
62	3	77	66	59
99	42	65	65	78
31	15	35	81	5
91	47	10	93	13
67	37	49	74	28
38	86	9	82	99
19	9	98	99	31
51	99	65	60	82
99	49	48	77	32
77	12	91	54	79
2	11	5	60	4
43	30	6	85	51
13	50	88	78	3
38	91	62	54	20
33	17	94	11	34
87	11	27	92	46
72	84	29	93	65
72	72	29	32	60
22	20	68	92	13
18	89	44	58	66
60	43	90	44	69
99	67	9	92	32
70	95	39	18	12
93	93	25	95	10
15	53	4	60	45
17	53	57	96	34
39	45	20	40	40
8	22	26	87	7
10	27	78	6	41
91	98	42	81	5
92	95	80	50	76
77	89	35	72	8
80	50	49	68	28
14	39	9	91	93
50	99	42	16	99
67	47	12	24	60
63	60	74	41	74
79	32	35	49	93
44	48	7	68	43
49	64	20	16	80
97	96	90	89	80
82	28	14	48	44
65	60	92	91	50
93	60	43	1	14
84	98	50	60	2
7	5	69	96	95
53	75	96	13	40
72	92	9	9	20
42	34	87	21	100
40	90	40	72	81
69	92	77	88	12
90	17	49	86	8
64	23	12	11	2
31	75	84	4	85
76	43	92	33	52
61	98	11	14	49
82	89	93	29	14
77	1	38	80	76
47	85	8	40	55
38	54	25	53	37
64	72	57	51	71
19	87	3	75	70
71	92	11	43	55
27	49	53	33	98
86	8	40	88	58
66	54	51	95	13
57	69	1	47	60
25	98	87	76	9
13	41	32	38	95
39	45	54	86	47
7	80	68	1	70
95	63	94	53	52
80	31	59	9	31
54	85	32	37	91
86	56	51	46	39
73	81	84	53	24
9	60	11	84	24
11	12	49	12	48
26	75	94	45	88
20	33	72	46	53
94	58	52	85	9
55	39	84	5	34
33	88	49	80	52
46	26	43	40	52
47	44	20	48	48
59	20	74	73	60
43	30	34	37	73
74	51	8	79	52
92	94	32	18	22
33	24	1	13	88
70	83	53	73	30
75	100	98	43	25
48	45	98	96	13
69	83	61	25	87
76	27	8	19	27
94	31	67	90	6
40	36	1	93	38
67	22	7	4	14
74	72	89	77	37
18	58	19	70	54
47	78	43	72	38
89	1	28	20	47
11	33	17	78	41
68	27	37	12	22
91	89	19	77	10
21	55	12	7	5
43	15	30	81	56
75	12	39	36	18
10	39	69	60	80
31	49	28	72	47
75	47	72	28	40
57	57	54	74	26
50	67	33	31	45
38	68	98	86	39
7	79	26	76	58
86	11	59	94	11
91	80	36	87	20
25	31	53	42	21
2	39	18	31	71
46	52	85	90	59
29	77	100	63	94
52	5	90	42	16
85	10	51	40	58
80	37	19	38	4
25	54	10	46	25
50	49	99	98	35
57	57	23	21	70
90	36	87	17	86
33	69	45	25	72
27	25	92	89	74
39	39	49	75	95
33	73	47	39	34
15	73	34	6	27
52	52	41	84	100
55	87	100	15	46
51	46	78	64	27
94	48	60	3	11
14	87	81	51	18
63	36	47	36	71
12	57	18	86	36
83	1	63	78	56
36	1	21	28	7
17	67	79	76	63
84	42	87	77	90
43	52	9	11	17
80	24	92	62	31
71	6	28	26	42
96	56	54	91	62
87	50	30	56	9
59	50	17	32	49
90	28	10	90	92
69	28	97	3	7
13	20	51	68	58
80	16	85	34	56
5	41	85	78	37
30	75	36	18	11
35	65	83	99	1
52	40	88	78	68
28	43	89	60	94
39	11	57	74	48
52	11	65	56	6
71	49	96	97	23
15	37	79	86	14
80	30	61	24	39
72	29	18	91	42
12	80	23	56	4
90	3	35	20	55
46	100	52	13	65
26	51	1	99	74
68	38	84	84	34
47	12	90	67	75
3	52	73	60	40
100	100	25	47	91
63	47	62	19	69
86	53	93	100	34
19	93	30	86	85
50	51	91	73	72
73	91	21	89	15
5	1	62	76	72
52	100	59	32	76
87	5	57	45	58
25	22	98	51	30
65	96	3	88	31
21	47	14	82	1
72	88	11	81	54
23	31	97	88	96
59	60	95	13	79
59	92	95	50	13
62	37	17	5	100
52	56	69	91	97
65	45	66	8	73
64	17	91	61	41
93	6	65	27	85
24	98	6	62	69
93	8	9	34	17
57	28	99	36	10
86	99	66	40	85
59	59	58	61	54
39	27	39	97	39
92	73	33	71	19
55	96	94	88	58
80	24	80	97	46
96	85	16	9	51
10	97	9	60	77
76	95	30	45	17
90	42	35	98	80
21	95	79	41	55
58	92	48	89	77
86	34	50	74	7
32	77	52	55	86
23	62	34	58	11
94	47	29	62	43
91	34	30	84	69
90	70	74	56	86
70	29	14	100	43
81	44	38	64	21
59	94	72	68	80
95	57	67	39	45
3	83	41	52	51
86	9	96	55	33
6	79	74	1	4
29	25	12	83	32
52	23	79	33	32
97	33	3	40	14
7	7	1	32	83
82	23	13	73	29
5	32	75	27	54
57	32	73	30	26
2	85	84	67	68
35	90	47	74	7
30	65	98	36	65
8	46	57	51	51
23	3	1	13	92
26	30	22	62	20
89	71	67	55	15
23	22	23	45	51
78	47	15	68	35
96	57	51	98	36
46	72	70	77	8
100	78	14	21	28
76	59	100	43	40
67	73	79	32	12
34	17	54	12	49
45	30	28	98	28
78	9	42	77	22
10	19	51	99	11
58	25	33	15	74
79	35	22	87	78
88	6	77	60	5
13	88	80	99	32
51	67	65	11	19
96	45	92	86	23
99	35	61	62	4
24	21	31	87	88
68	20	49	54	85
56	1	12	16	94
91	48	47	80	47
88	33	33	55	89
49	67	6	78	94
89	56	26	65	64
53	58	39	51	76
37	54	32	20	8
83	47	67	50	25
37	88	19	48	99
46	50	18	57	47
39	55	77	99	32
51	33	76	17	53
2	15	8	4	1
67	14	78	36	1
82	50	24	84	71
34	64	74	11	88
